order_id,customer_name,email,phone,city,order_date,product,status,amount,month
798,Olga Sokolova,olga.sokolova @gmail.com,3725551221,Moscow,2025-05-19,Bag,paid,154.08,2025-05
799,Maxim Orlov,maxim.orlov@example.com,3725553672,Saint Petersburg,,Dress,paid,121.42,NaT
800,Anna Ivanova,anna.ivanova@gmail.com,555411152,Unknown,,Bag,cancelled,121.49,NaT
801,Ivan Kuznetsov,ivan.kuznetsov @gmail.com,71231995081,Moscow,2025-04-09,Jacket,paid,166.91,2025-04
802,John Smith,john.smith @gmail.com,71534625773,Moscow,,Sneakers,paid,94.2,NaT
803,Maria Petrova,maria.petrova@example.com,72575311720,Saint Petersburg,,Jeans,pending,124.81,NaT
804,John Smith,john.smith@mail.com,3725559179,Moscow,2025-02-08,Boots,cancelled,96.89,2025-02
805,Maxim Orlov,maxim.orlov@gmail.com,3725552854,Moscow,,Boots,pending,98.28,NaT
806,Kate Miller,kate.miller@example.com,71432221894,Riga,,Jacket,cancelled,104.54,NaT
807,Alex Brown,alex.brown@example.com,77365529848,Unknown,2025-05-28,Dress,paid,131.11,2025-05
808,Kate Miller,kate.miller@gmail.com,74368645970,Moscow,,T-shirt,pending,96.06,NaT
809,Maria Petrova,maria.petrova@mail.com,3725558543,Moscow,,Coat,cancelled,182.79,NaT
810,Anna Ivanova,anna.ivanova@example.com,73012497650,Berlin,,Coat,paid,75.27,NaT
811,Maria Petrova,maria.petrova@mail.com,3725553314,Moscow,,Jacket,paid,110.66,NaT
812,Olga Sokolova,olga.sokolova@example.com,75743818629,Moscow,,Sneakers,paid,98.01,NaT
813,Maria Petrova,maria.petrova @gmail.com,77871301064,Saint Petersburg,2025-04-27,Jeans,paid,192.35,2025-04
814,Ivan Kuznetsov,ivan.kuznetsov @gmail.com,3725555453,Saint Petersburg,,Boots,paid,129.83,NaT
815,John Smith,john.smith@example.com,3725558821,Saint Petersburg,2025-04-06,Dress,paid,171.59,2025-04
816,John Smith,john.smith@mail.com,3725556496,Berlin,,Sneakers,pending,45.72,NaT
817,Alex Brown,alex.brown @gmail.com,71156067809,Riga,,Sneakers,paid,133.35,NaT
818,Kate Miller,kate.miller@gmail.com,555108890,Tallinn,2025-04-12,T-shirt,paid,164.48,2025-04
819,John Smith,john.smith@mail.com,72162852783,Tallinn,,Jacket,paid,124.11,NaT
820,Olga Sokolova,olga.sokolova @gmail.com,71989026093,Saint Petersburg,2025-01-24,Coat,paid,173.27,2025-01
821,Kate Miller,kate.miller@example.com,75544122414,Tallinn,,Bag,paid,94.14,NaT
822,John Smith,john.smith @gmail.com,3725559151,Moscow,2025-03-21,Jacket,paid,190.47,2025-03
823,Maxim Orlov,maxim.orlov@mail.com,555409967,Moscow,,Coat,cancelled,234.94,NaT
824,Olga Sokolova,olga.sokolova@example.com,78060184184,Riga,,Sneakers,pending,101.86,NaT
825,Olga Sokolova,olga.sokolova@example.com,555998630,Tallinn,2025-04-04,T-shirt,paid,97.72,2025-04
826,Ivan Kuznetsov,ivan.kuznetsov@example.com,78773224781,Berlin,2025-01-15,Sneakers,paid,192.67,2025-01
827,John Smith,john.smith@mail.com,3725557157,Moscow,,T-shirt,cancelled,198.98,NaT
828,Maxim Orlov,maxim.orlov@example.com,3725552787,Tallinn,,Dress,pending,93.86,NaT
829,Kate Miller,kate.miller@example.com,3725554483,Moscow,,Jacket,paid,98.99,NaT
830,Alex Brown,alex.brown@mail.com,3725551513,Saint Petersburg,,Sneakers,paid,105.91,NaT
831,Anna Ivanova,anna.ivanova@example.com,3725555421,Moscow,,Jeans,cancelled,52.78,NaT
832,Ivan Kuznetsov,ivan.kuznetsov @gmail.com,3725555250,Saint Petersburg,,Coat,paid,74.07,NaT
833,Kate Miller,kate.miller@example.com,73366641864,Berlin,,Boots,paid,69.79,NaT
834,Alex Brown,alex.brown@gmail.com,3725553369,Riga,,T-shirt,paid,81.61,NaT
835,Ivan Kuznetsov,ivan.kuznetsov@mail.com,555857371,Saint Petersburg,2025-06-13,Bag,cancelled,118.27,2025-06
836,Maria Petrova,maria.petrova@example.com,555464994,Saint Petersburg,,Dress,cancelled,131.71,NaT
837,Maxim Orlov,maxim.orlov@example.com,76624845382,Riga,,Boots,pending,197.53,NaT
838,Maria Petrova,maria.petrova @gmail.com,75933769301,Saint Petersburg,2025-06-26,Dress,paid,70.08,2025-06
839,John Smith,john.smith@gmail.com,3725551269,Berlin,2025-05-08,Dress,cancelled,169.22,2025-05
840,Anna Ivanova,anna.ivanova@mail.com,3725557891,Riga,,Boots,cancelled,109.3,NaT
841,Anna Ivanova,anna.ivanova@mail.com,75513039012,Tallinn,,Bag,paid,117.53,NaT
842,Ivan Kuznetsov,ivan.kuznetsov@gmail.com,555127521,Saint Petersburg,2025-02-13,Boots,paid,153.74,2025-02
843,Ivan Kuznetsov,ivan.kuznetsov@gmail.com,555235130,Saint Petersburg,2025-03-23,Dress,paid,63.86,2025-03
844,John Smith,john.smith@example.com,555978012,Tallinn,,Sneakers,paid,139.12,NaT
845,Anna Ivanova,anna.ivanova@gmail.com,3725557265,Berlin,,Bag,cancelled,128.32,NaT
846,Olga Sokolova,olga.sokolova@gmail.com,74015690897,Moscow,2025-01-06,Dress,cancelled,144.62,2025-01
847,John Smith,john.smith@gmail.com,3725553323,Saint Petersburg,,Boots,paid,134.46,NaT
848,Maxim Orlov,maxim.orlov@gmail.com,3725557778,Tallinn,,Jacket,paid,242.77,NaT
849,Maria Petrova,,3725551166,Berlin,,Sneakers,paid,88.11,NaT
850,Olga Sokolova,olga.sokolova@gmail.com,3725554159,Saint Petersburg,2025-05-13,T-shirt,paid,93.45,2025-05
851,Alex Brown,alex.brown@gmail.com,70943866804,Riga,,Bag,paid,88.84,NaT
852,Kate Miller,kate.miller@mail.com,555881393,Saint Petersburg,,Coat,paid,92.23,NaT
853,Olga Sokolova,olga.sokolova@example.com,3725552685,Riga,2025-02-22,Boots,pending,88.13,2025-02
854,Kate Miller,kate.miller@gmail.com,555550167,Riga,2025-04-06,Coat,paid,179.45,2025-04
855,Olga Sokolova,olga.sokolova@example.com,3725555808,Tallinn,,Coat,pending,191.03,NaT
856,Alex Brown,alex.brown@gmail.com,3725554525,Moscow,,T-shirt,paid,91.46,NaT
857,Maxim Orlov,maxim.orlov@mail.com,555688922,Moscow,,Jeans,paid,78.38,NaT
858,Ivan Kuznetsov,ivan.kuznetsov@example.com,3725556206,Saint Petersburg,,Boots,paid,143.57,NaT
859,John Smith,john.smith@example.com,555730645,Moscow,2025-03-02,Sneakers,cancelled,92.39,2025-03
860,Olga Sokolova,olga.sokolova @gmail.com,74462987469,Tallinn,,Jeans,pending,151.65,NaT
861,Kate Miller,kate.miller@mail.com,75640042225,Riga,,Jacket,paid,130.15,NaT
862,Kate Miller,,3725551479,Saint Petersburg,2025-03-24,Coat,paid,44.21,2025-03
863,Alex Brown,alex.brown@mail.com,555105181,Saint Petersburg,,Dress,pending,197.38,NaT
864,Kate Miller,kate.miller@example.com,555832603,Moscow,,Boots,cancelled,209.79,NaT
865,John Smith,john.smith @gmail.com,75499884316,Saint Petersburg,,Dress,pending,89.36,NaT
866,Alex Brown,alex.brown @gmail.com,3725552278,Riga,,Boots,paid,100.61,NaT
867,Maxim Orlov,maxim.orlov@gmail.com,78351054360,Berlin,2025-04-27,Dress,paid,134.29,2025-04
868,Alex Brown,alex.brown@mail.com,555574409,Moscow,,Jeans,paid,136.72,NaT
869,Maria Petrova,maria.petrova@example.com,3725552755,Riga,,Jacket,pending,152.93,NaT
870,Olga Sokolova,olga.sokolova@gmail.com,3725552377,Tallinn,2025-04-12,Sneakers,cancelled,220.51,2025-04
871,Olga Sokolova,,77080776489,Tallinn,,Coat,pending,111.15,NaT
872,Maxim Orlov,maxim.orlov@example.com,3725552788,Moscow,,Jeans,paid,80.09,NaT
873,John Smith,john.smith@gmail.com,555337465,Saint Petersburg,,Jacket,paid,51.03,NaT
874,Maria Petrova,maria.petrova @gmail.com,79826853156,Moscow,2025-03-15,Jacket,pending,83.45,2025-03
875,Alex Brown,alex.brown @gmail.com,3725556162,Moscow,,Jacket,cancelled,118.34,NaT
876,Kate Miller,kate.miller@gmail.com,3725553908,Riga,,Sneakers,cancelled,209.73,NaT
877,Alex Brown,alex.brown@example.com,73517262299,Berlin,,Coat,paid,94.12,NaT
878,John Smith,john.smith@gmail.com,555942942,Berlin,2025-05-06,Jeans,cancelled,131.19,2025-05
879,Olga Sokolova,olga.sokolova@mail.com,555114219,Berlin,2025-03-27,Jacket,paid,119.18,2025-03
880,Olga Sokolova,,73677632443,Saint Petersburg,,Boots,pending,179.42,NaT
881,Alex Brown,alex.brown@gmail.com,555496129,Riga,2025-06-10,Coat,pending,246.35,2025-06
882,Kate Miller,kate.miller@mail.com,555717766,Tallinn,,Dress,cancelled,93.46,NaT
883,Maxim Orlov,maxim.orlov@mail.com,555215543,Moscow,,Jeans,cancelled,95.53,NaT
884,Maria Petrova,maria.petrova@mail.com,555402262,Berlin,,Dress,paid,172.21,NaT
885,Maxim Orlov,maxim.orlov@mail.com,3725551083,Saint Petersburg,,Coat,paid,154.09,NaT
886,Olga Sokolova,olga.sokolova @gmail.com,3725554223,Saint Petersburg,,Boots,cancelled,212.34,NaT
887,Ivan Kuznetsov,ivan.kuznetsov@gmail.com,3725555280,Tallinn,,Coat,paid,149.2,NaT
888,Olga Sokolova,olga.sokolova @gmail.com,555681208,Riga,,Coat,cancelled,102.04,NaT
889,Ivan Kuznetsov,ivan.kuznetsov@gmail.com,79935378017,Riga,,Boots,cancelled,149.53,NaT
890,Maxim Orlov,maxim.orlov@gmail.com,3725551432,Berlin,,T-shirt,paid,175.44,NaT
891,Olga Sokolova,olga.sokolova@gmail.com,74320534569,Saint Petersburg,,Dress,pending,161.02,NaT
892,John Smith,john.smith@mail.com,70261412194,Moscow,2025-05-30,Bag,cancelled,145.36,2025-05
893,Maria Petrova,,74959722992,Moscow,2025-03-21,Jacket,paid,173.33,2025-03
894,John Smith,john.smith@gmail.com,3725551000,Moscow,,Jacket,cancelled,178.46,NaT
895,Anna Ivanova,anna.ivanova@gmail.com,3725555913,Saint Petersburg,,Coat,cancelled,189.11,NaT
896,Alex Brown,alex.brown@example.com,3725558871,Saint Petersburg,,Boots,cancelled,152.44,NaT
897,John Smith,john.smith@example.com,3725557830,Tallinn,,Sneakers,pending,111.64,NaT
898,Anna Ivanova,anna.ivanova@example.com,555471958,Moscow,,T-shirt,cancelled,127.34,NaT
899,Alex Brown,alex.brown@mail.com,3725559602,Berlin,,T-shirt,cancelled,180.33,NaT
900,Maria Petrova,maria.petrova@mail.com,555513064,Berlin,2025-06-05,Jeans,paid,79.15,2025-06
